time,type,traffic_flow
567.6,UDP,119
567.7,UDP,321
567.8,UDP,306
567.9,TCP,285
567.9,UDP,322
568.0,TCP,54
568.0,UDP,306
568.1,UDP,426
568.2,UDP,695
568.3,UDP,464
568.4,UDP,229
568.5,UDP,286
568.6,UDP,50
568.7,UDP,390
568.8,UDP,102
568.9,UDP,102
569.0,UDP,216
569.1,UDP,125
569.2,UDP,458
569.3,UDP,658
569.4,UDP,251
569.5,TCP,74
569.5,UDP,732
569.6,TCP,691
569.6,UDP,246
569.7,TCP,508
569.7,UDP,211
569.8,TCP,228
569.8,UDP,318
569.9,UDP,215
570.0,UDP,102
570.1,TCP,54
570.1,UDP,204
570.2,TCP,54
570.2,UDP,569
570.3,UDP,589
570.4,UDP,102
570.5,UDP,358
570.6,UDP,361
570.7,UDP,396
570.8,UDP,429
570.9,UDP,269
571.0,UDP,241
571.1,UDP,102
571.2,UDP,880
571.3,UDP,530
571.4,UDP,634
571.5,UDP,406
571.6,UDP,252
571.7,UDP,102
571.8,UDP,204
571.9,UDP,186
572.0,UDP,288
572.1,UDP,305
572.2,UDP,572
572.3,UDP,267
572.4,UDP,489
572.5,UDP,251
572.6,UDP,152
572.7,UDP,273
572.8,UDP,324
572.9,UDP,261
573.0,UDP,129
573.1,UDP,113
573.2,UDP,569
573.3,UDP,484
573.4,UDP,102
573.5,UDP,204
573.6,UDP,208
573.7,UDP,396
573.8,UDP,102
573.9,UDP,204
574.0,UDP,204
574.1,UDP,102
574.2,UDP,951
574.3,UDP,102
574.4,UDP,204
574.5,UDP,199
574.6,UDP,204
574.7,UDP,102
574.8,UDP,204
574.9,UDP,204
575.0,UDP,102
575.1,UDP,311
575.2,UDP,569
575.3,UDP,589
575.4,UDP,314
575.5,UDP,204
575.6,UDP,102
575.7,UDP,291
575.8,UDP,188
575.9,UDP,288
576.0,UDP,186
576.1,UDP,628
576.2,UDP,573
576.3,UDP,922
576.4,UDP,686
576.5,UDP,298
576.6,UDP,254
576.7,UDP,292
576.8,UDP,396
576.9,UDP,102
577.0,UDP,204
577.1,UDP,536
577.2,UDP,248
577.3,UDP,506
577.4,UDP,229
577.5,UDP,102
577.6,UDP,204
577.7,UDP,102
577.8,UDP,204
577.9,TCP,163
577.9,UDP,204
578.0,TCP,176
578.0,UDP,102
578.1,UDP,429
578.2,UDP,330
578.3,UDP,113
578.4,UDP,204
578.5,UDP,102
578.6,UDP,306
578.7,UDP,102
578.8,UDP,204
578.9,UDP,248
579.0,UDP,168
579.1,UDP,632
579.2,UDP,311
579.3,UDP,102
579.4,UDP,314
579.5,UDP,311
579.6,UDP,204
579.7,UDP,208
579.8,UDP,310
579.9,UDP,480
580.0,UDP,272
580.1,UDP,609
580.2,UDP,209
580.3,UDP,523
580.4,UDP,186
580.5,UDP,301
580.6,UDP,102
580.7,UDP,239
580.8,UDP,126
580.9,UDP,240
581.0,UDP,220
581.1,UDP,478
581.2,UDP,266
581.3,UDP,812
581.5,UDP,414
581.6,UDP,485
581.7,UDP,387
581.9,UDP,236
582.0,UDP,239
582.1,UDP,447
582.2,UDP,226
582.3,UDP,361
582.4,UDP,402
582.5,UDP,215
582.6,UDP,208
582.7,UDP,396
582.8,UDP,115
582.9,UDP,253
583.0,UDP,127
583.1,UDP,667
583.2,UDP,102
583.3,UDP,204
583.4,UDP,394
583.5,UDP,336
583.6,UDP,209
583.7,UDP,204
583.8,UDP,102
583.9,UDP,288
584.0,UDP,400
584.1,UDP,502
584.2,UDP,204
584.3,UDP,102
584.4,UDP,288
584.5,UDP,149
584.6,UDP,204
584.7,UDP,102
584.8,UDP,204
585.0,UDP,520
585.1,UDP,316
585.2,UDP,204
585.4,UDP,306
585.6,UDP,306
585.8,UDP,368
585.9,UDP,119
586.0,UDP,259
586.1,UDP,897
586.2,UDP,730
586.3,UDP,892
586.4,UDP,191
586.5,UDP,260
586.6,UDP,102
586.7,UDP,251
586.8,UDP,204
586.9,UDP,102
587.0,UDP,311
587.1,UDP,742
587.2,UDP,317
587.3,UDP,113
587.4,UDP,229
587.5,UDP,102
587.6,UDP,204
587.7,UDP,377
587.8,UDP,102
587.9,TCP,339
587.9,UDP,288
588.0,UDP,717
588.1,UDP,707
588.2,UDP,127
588.3,UDP,260
588.4,UDP,225
588.5,UDP,406
588.6,UDP,148
588.7,UDP,556
588.8,UDP,202
588.9,UDP,242
589.0,UDP,588
589.1,UDP,529
589.2,UDP,127
589.3,UDP,252
589.4,TCP,382
589.4,UDP,274
589.5,TCP,54
589.5,UDP,126
589.6,TCP,95
589.6,UDP,130
589.7,TCP,54
589.7,UDP,243
589.8,TCP,74
589.8,UDP,230
589.9,TCP,860
589.9,UDP,125
590.0,TCP,54
590.0,UDP,340
590.1,TCP,1026
590.1,UDP,599
590.2,TCP,541
590.2,UDP,298
590.3,TCP,54
590.3,UDP,139
590.4,TCP,749
590.4,UDP,273
590.5,UDP,130
590.6,UDP,272
590.7,UDP,383
590.8,UDP,376
590.9,UDP,135
591.0,UDP,606
591.1,UDP,446
591.2,UDP,199
591.3,UDP,1144
591.4,UDP,407
591.5,UDP,319
591.6,UDP,486
591.7,UDP,322
591.8,UDP,261
591.9,UDP,317
592.0,UDP,980
592.1,UDP,215
592.2,UDP,256
592.3,UDP,126
592.4,UDP,345
592.5,UDP,353
592.6,UDP,119
592.7,TCP,140
592.7,UDP,330
592.8,TCP,999
592.8,UDP,131
592.9,TCP,1634
592.9,UDP,363
593.0,TCP,685
593.0,UDP,670
593.1,TCP,270
593.1,UDP,595
593.2,TCP,54
593.2,UDP,130
593.3,UDP,269
593.4,UDP,138
593.5,UDP,286
593.6,UDP,139
593.7,UDP,348
593.8,UDP,217
593.9,UDP,582
594.0,UDP,237
594.1,UDP,398
594.2,UDP,449
594.3,UDP,311
594.5,UDP,256
594.6,UDP,236
594.7,UDP,444
594.8,UDP,261
594.9,UDP,276
595.0,UDP,853
595.1,UDP,130
595.2,UDP,261
595.3,UDP,124
595.4,UDP,252
595.5,UDP,152
595.6,UDP,305
595.7,UDP,264
595.8,UDP,125
595.9,UDP,666
596.0,UDP,352
596.1,UDP,590
596.2,UDP,444
596.3,UDP,376
596.4,UDP,344
596.5,UDP,516
596.6,UDP,482
596.7,UDP,252
596.8,UDP,331
596.9,UDP,759
597.0,UDP,354
597.1,UDP,264
597.2,UDP,595
597.3,UDP,296
597.4,UDP,412
597.5,UDP,140
597.6,UDP,265
597.7,UDP,121
597.8,UDP,291
597.9,TCP,163
597.9,UDP,832
598.0,TCP,176
598.0,UDP,646
598.1,UDP,130
598.2,UDP,276
598.3,UDP,136
598.4,UDP,241
598.5,UDP,177
598.6,UDP,311
598.7,UDP,126
598.8,UDP,126
598.9,UDP,582
599.0,UDP,237
599.1,UDP,245
599.2,UDP,126
599.3,UDP,694
599.4,UDP,430
599.5,TCP,74
599.5,UDP,261
599.6,TCP,120
599.6,UDP,261
599.7,TCP,5952
599.7,UDP,217
599.8,TCP,1710
599.8,UDP,951
599.9,TCP,1162
599.9,UDP,642
600.0,TCP,562
600.0,UDP,664
600.1,TCP,162
600.1,UDP,210
600.2,UDP,240
600.3,UDP,125
600.4,TCP,54
600.4,UDP,345
600.5,TCP,54
600.5,UDP,349
600.6,UDP,473
600.7,UDP,453
600.8,UDP,441
600.9,UDP,604
601.0,UDP,413
601.1,UDP,848
601.2,UDP,307
601.3,UDP,414
601.4,UDP,116
601.5,UDP,255
601.6,UDP,126
601.7,UDP,553
601.8,TCP,14278
601.8,UDP,525
601.9,TCP,6369
601.9,UDP,513
602.0,TCP,239
602.0,UDP,483
602.1,UDP,400
602.2,TCP,281
602.2,UDP,262
602.3,TCP,1889
602.3,UDP,126
602.4,TCP,108
602.4,UDP,130
602.5,UDP,293
602.6,UDP,300
602.7,UDP,127
602.8,UDP,699
602.9,UDP,394
603.0,UDP,125
603.1,UDP,136
603.2,UDP,252
603.3,UDP,102
603.4,TCP,266
603.4,UDP,216
603.5,TCP,54
603.5,UDP,125
603.6,UDP,346
603.7,UDP,422
603.8,UDP,361
603.9,UDP,1049
604.0,UDP,456
604.1,UDP,385
604.2,UDP,135
604.3,UDP,232
604.4,UDP,186
604.5,UDP,301
604.6,UDP,102
604.7,TCP,95
604.7,UDP,303
604.8,TCP,54
604.8,UDP,449
604.9,UDP,377
605.0,UDP,260
605.1,UDP,452
605.2,UDP,258
605.3,TCP,540
605.3,UDP,135
605.4,TCP,711
605.4,UDP,264
605.5,TCP,54
605.5,UDP,119
605.6,UDP,252
605.7,UDP,354
605.8,UDP,1016
605.9,UDP,634
606.0,UDP,205
606.1,UDP,603
606.2,UDP,157
606.3,UDP,283
606.4,UDP,133
606.5,UDP,332
606.6,UDP,211
606.7,UDP,152
606.8,UDP,759
606.9,UDP,565
607.0,UDP,133
607.1,UDP,129
607.2,UDP,129
607.3,UDP,270
607.4,UDP,246
607.5,UDP,280
607.6,UDP,148
607.7,UDP,252
607.8,UDP,311
607.9,TCP,163
607.9,UDP,507
608.0,TCP,176
608.0,UDP,204
608.1,UDP,416
608.2,UDP,534
608.3,UDP,182
608.4,UDP,299
608.5,UDP,102
608.6,UDP,204
608.7,UDP,533
608.8,UDP,705
608.9,UDP,352
609.0,UDP,113
609.1,UDP,238
609.2,UDP,124
609.3,UDP,260
609.4,UDP,126
609.5,UDP,295
609.6,UDP,278
609.7,UDP,349
609.8,UDP,774
609.9,UDP,126
610.0,UDP,575
610.1,UDP,119
610.2,UDP,252
610.3,UDP,125
610.4,UDP,232
610.5,UDP,160
610.6,UDP,266
610.7,UDP,396
610.8,UDP,772
610.9,UDP,475
611.0,TCP,287
611.0,UDP,639
611.1,TCP,251
611.1,UDP,304
611.2,UDP,305
611.3,UDP,227
611.4,UDP,453
611.5,UDP,113
611.6,UDP,345
611.7,UDP,230
611.8,UDP,656
611.9,UDP,819
612.0,UDP,430
612.1,UDP,472
612.2,UDP,129
612.3,UDP,246
612.4,UDP,210
612.5,UDP,245
612.6,UDP,359
612.7,UDP,395
612.8,UDP,1003
612.9,UDP,129
613.0,UDP,481
613.1,UDP,127
613.2,UDP,484
613.3,UDP,113
613.4,UDP,261
613.5,UDP,149
613.6,UDP,273
613.7,UDP,446
613.8,UDP,661
613.9,UDP,289
614.0,UDP,158
614.1,UDP,288
614.2,UDP,119
614.3,UDP,215
614.4,UDP,102
614.5,UDP,288
614.6,UDP,177
614.7,UDP,859
614.8,UDP,645
614.9,UDP,249
615.0,UDP,226
615.1,UDP,229
615.2,UDP,130
615.3,UDP,264
615.4,UDP,133
615.5,UDP,248
615.6,UDP,219
615.7,UDP,294
615.8,UDP,700
615.9,UDP,411
616.0,UDP,478
616.1,UDP,270
616.2,UDP,995
616.3,UDP,364
616.4,UDP,349
616.5,UDP,123
616.6,UDP,313
616.7,UDP,361
616.8,UDP,703
616.9,UDP,204
617.0,UDP,102
617.1,UDP,215
617.2,UDP,123
617.3,UDP,243
617.4,UDP,363
617.5,UDP,479
617.6,UDP,127
617.7,UDP,857
617.8,UDP,327
617.9,UDP,147
618.0,UDP,276
618.1,UDP,129
618.2,UDP,527
618.3,UDP,567
618.4,UDP,215
618.5,UDP,199
618.6,UDP,239
618.7,UDP,447
618.8,UDP,591
618.9,UDP,381
619.0,UDP,290
619.1,UDP,102
619.2,TCP,163
619.2,UDP,231
619.3,TCP,176
619.3,UDP,283
619.4,UDP,126
619.5,UDP,269
619.6,UDP,138
619.7,UDP,701
619.8,UDP,119
619.9,UDP,445
620.0,UDP,173
620.1,UDP,409
620.2,UDP,127
620.3,UDP,232
620.4,UDP,186
620.5,UDP,204
620.6,UDP,528
620.7,UDP,543
620.8,UDP,649
620.9,UDP,606
621.0,UDP,508
621.1,UDP,302
621.2,UDP,586
621.3,UDP,195
621.4,UDP,242
621.5,UDP,102
621.6,UDP,310
621.7,UDP,717
621.8,UDP,221
621.9,UDP,797
622.0,UDP,132
622.1,UDP,501
622.2,UDP,113
622.3,UDP,342
622.4,UDP,113
622.5,UDP,301
622.6,UDP,204
622.7,UDP,849
622.8,UDP,416
622.9,UDP,102
623.0,UDP,102
623.1,UDP,258
623.2,UDP,252
623.3,UDP,116
623.4,UDP,215
623.5,UDP,100
623.6,UDP,422
623.7,UDP,316
623.8,UDP,350
623.9,UDP,359
624.0,UDP,308
624.1,UDP,210
624.2,UDP,130
624.3,UDP,127
624.4,UDP,344
624.5,UDP,119
624.6,UDP,512
624.7,UDP,863
624.8,UDP,287
624.9,UDP,249
625.0,UDP,116
625.1,UDP,242
625.2,UDP,241
625.3,UDP,369
625.4,UDP,354
625.5,UDP,260
625.6,UDP,583
625.7,UDP,769
625.8,UDP,388
625.9,UDP,203
626.0,UDP,550
626.1,UDP,126
626.2,UDP,249
626.3,UDP,102
626.4,UDP,204
626.5,UDP,326
626.6,UDP,434
626.7,UDP,398
626.8,UDP,622
626.9,UDP,471
627.0,UDP,240
627.1,UDP,236
627.2,UDP,102
627.3,UDP,204
627.4,UDP,215
627.5,UDP,270
627.6,UDP,517
627.7,UDP,660
627.8,UDP,113
627.9,TCP,163
627.9,UDP,288
628.0,TCP,176
628.0,UDP,289
628.1,UDP,491
628.2,UDP,351
628.3,UDP,377
628.4,UDP,214
628.5,UDP,163
628.6,UDP,405
628.7,UDP,735
628.8,UDP,286
628.9,UDP,153
629.0,UDP,263
629.1,UDP,113
629.2,UDP,215
629.3,UDP,128
629.4,UDP,262
629.5,UDP,232
629.6,UDP,656
629.7,UDP,507
629.8,UDP,223
629.9,UDP,274
630.0,UDP,129
630.1,UDP,465
630.2,UDP,230
630.3,UDP,364
630.4,UDP,375
630.5,UDP,341
630.6,UDP,948
630.7,UDP,882
630.8,UDP,823
630.9,UDP,284
631.0,UDP,263
631.1,UDP,113
631.2,UDP,235
631.3,UDP,142
631.4,UDP,256
631.5,UDP,316
631.6,UDP,737
631.7,UDP,102
631.8,UDP,216
631.9,UDP,221
632.0,UDP,371
632.1,UDP,215
632.2,UDP,215
632.3,UDP,102
632.4,UDP,288
632.5,UDP,358
632.6,UDP,366
632.7,UDP,260
632.8,UDP,405
632.9,UDP,245
633.0,UDP,113
633.1,UDP,215
633.2,UDP,116
633.3,UDP,215
633.4,UDP,102
633.5,UDP,311
633.6,UDP,777
633.7,UDP,613
633.8,UDP,376
633.9,UDP,188
634.0,UDP,204
634.1,UDP,102
634.2,UDP,204
634.3,UDP,204
634.4,UDP,102
634.5,UDP,515
634.6,UDP,328
634.7,UDP,557
634.8,UDP,119
634.9,UDP,240
635.0,UDP,125
635.1,UDP,245
635.2,UDP,113
635.3,UDP,204
635.4,UDP,102
635.5,UDP,418
635.6,UDP,558
635.7,UDP,680
635.8,UDP,712
635.9,UDP,367
636.0,UDP,352
636.1,UDP,208
636.2,UDP,232
636.3,UDP,113
636.4,UDP,198
636.5,UDP,893
636.6,UDP,677
636.7,UDP,296
636.8,UDP,307
636.9,UDP,354
637.0,UDP,133
637.1,UDP,129
637.2,UDP,252
637.3,UDP,114
637.4,UDP,406
637.5,TCP,74
637.5,UDP,1151
637.6,TCP,503
637.6,UDP,619
637.7,TCP,4444
637.7,UDP,229
637.8,TCP,398
637.8,UDP,113
637.9,TCP,1445
637.9,UDP,931
638.0,TCP,787
638.0,UDP,102
638.1,TCP,4444
638.1,UDP,204
638.2,TCP,410
638.2,UDP,102
638.3,TCP,1064
638.3,UDP,229
638.4,TCP,108
638.4,UDP,215
638.5,UDP,520
638.6,UDP,717
638.7,UDP,102
638.8,UDP,290
638.9,UDP,102
639.0,UDP,204
639.1,UDP,102
639.2,UDP,204
639.3,UDP,114
639.4,UDP,251
639.5,UDP,440
639.6,UDP,534
639.7,UDP,311
639.8,TCP,1100
639.8,UDP,102
639.9,TCP,139
639.9,UDP,186
640.0,TCP,54
640.0,UDP,288
640.1,UDP,288
640.2,UDP,102
640.3,UDP,204
640.4,UDP,184
640.5,UDP,710
640.6,UDP,211
640.7,UDP,853
640.8,UDP,444
640.9,UDP,482
641.0,UDP,102
641.1,UDP,248
641.2,UDP,168
641.3,UDP,229
641.4,UDP,113
641.5,UDP,671
641.6,UDP,484
641.7,UDP,189
641.8,UDP,290
641.9,UDP,102
642.0,UDP,204
642.1,UDP,102
642.2,UDP,204
642.3,UDP,102
642.4,UDP,204
642.5,UDP,525
642.6,UDP,461
642.7,UDP,569
642.8,UDP,102
642.9,UDP,204
643.0,TCP,415
643.0,UDP,102
643.1,UDP,215
643.2,TCP,54
643.2,UDP,116
643.3,UDP,215
643.4,UDP,525
643.5,UDP,355
643.6,UDP,377
643.7,UDP,102
643.8,UDP,204
643.9,UDP,186
644.0,UDP,288
644.1,UDP,186
644.2,UDP,204
644.3,UDP,102
644.4,UDP,609
644.5,UDP,306
644.6,UDP,416
644.7,UDP,209
644.8,UDP,204
644.9,UDP,102
645.0,UDP,204
645.1,UDP,102
645.2,UDP,204
645.3,UDP,204
645.5,UDP,834
645.7,UDP,1218
645.8,UDP,546
645.9,UDP,290
646.0,UDP,102
646.1,UDP,204
646.2,UDP,102
646.3,UDP,204
646.4,UDP,102
646.5,UDP,951
646.6,UDP,229
646.7,UDP,113
646.8,UDP,204
646.9,UDP,102
647.0,UDP,204
647.1,UDP,102
647.2,UDP,204
647.3,UDP,102
647.4,UDP,363
647.5,UDP,887
647.6,UDP,215
647.7,UDP,316
647.8,UDP,199
647.9,UDP,288
648.0,TCP,339
648.0,UDP,289
648.1,TCP,54
648.1,UDP,377
648.2,UDP,102
648.3,UDP,229
648.4,UDP,939
648.5,UDP,306
648.6,UDP,204
648.7,UDP,102
648.8,UDP,204
648.9,UDP,102
649.0,UDP,102
649.1,UDP,204
649.2,UDP,204
649.3,UDP,209
649.4,UDP,525
649.5,UDP,102
649.6,UDP,204
649.7,TCP,411
649.7,UDP,925
649.8,TCP,54
649.8,UDP,234
649.9,UDP,102
650.0,UDP,204
650.1,UDP,102
650.2,UDP,204
650.3,UDP,102
650.4,UDP,525
650.5,UDP,397
650.6,UDP,1064
650.7,UDP,631
650.8,UDP,550
650.9,UDP,280
651.0,UDP,102
651.1,UDP,204
651.2,UDP,102
651.3,UDP,239
651.4,UDP,486
651.5,TCP,377
651.5,UDP,619
651.6,TCP,54
651.6,UDP,335
651.7,UDP,305
651.8,UDP,204
651.9,UDP,186
652.0,UDP,300
652.1,UDP,209
652.2,UDP,240
652.3,UDP,443
652.4,UDP,719
652.5,UDP,301
652.6,UDP,102
652.7,UDP,288
652.8,UDP,102
652.9,UDP,239
653.0,UDP,124
653.1,UDP,113
653.2,UDP,239
653.3,UDP,453
653.4,UDP,462
653.5,UDP,523
653.6,UDP,168
653.7,UDP,204
653.8,UDP,102
653.9,UDP,204
654.0,UDP,102
654.1,UDP,102
654.2,UDP,204
654.3,UDP,102
654.4,UDP,632
654.5,UDP,102
654.6,UDP,357
654.7,UDP,344
654.8,UDP,523
654.9,UDP,102
655.0,UDP,216
655.1,UDP,249
655.2,UDP,128
655.3,UDP,382
655.4,UDP,592
655.5,UDP,811
655.6,UDP,315
655.7,UDP,590
655.8,UDP,138
655.9,UDP,316
656.0,UDP,197
656.1,UDP,288
656.2,UDP,102
656.3,UDP,537
656.4,UDP,761
656.5,UDP,223
656.6,UDP,239
656.7,UDP,102
656.8,UDP,216
656.9,UDP,125
657.0,UDP,245
657.1,UDP,113
657.2,UDP,248
657.3,UDP,451
657.4,UDP,337
657.5,UDP,251
657.6,UDP,508
657.7,UDP,135
657.8,UDP,265
657.9,UDP,113
658.0,UDP,317
658.1,UDP,102
658.2,UDP,204
658.3,UDP,366
658.4,UDP,621
658.5,UDP,295
658.6,TCP,163
658.6,UDP,169
658.7,TCP,176
658.7,UDP,232
658.8,UDP,102
658.9,UDP,204
659.0,UDP,102
659.1,UDP,204
659.2,UDP,102
659.3,UDP,525
659.4,UDP,457
659.5,UDP,421
659.6,UDP,357
659.7,UDP,102
659.8,UDP,325
659.9,UDP,210
660.0,UDP,316
660.1,UDP,186
660.2,UDP,204
660.3,UDP,1015
660.4,UDP,362
660.5,UDP,847
660.6,UDP,278
660.7,UDP,580
660.8,UDP,503
660.9,UDP,204
661.0,UDP,102
661.1,UDP,204
661.2,TCP,1078
661.2,UDP,102
661.3,TCP,1754
661.3,UDP,632
661.4,TCP,233
661.4,UDP,102
661.5,TCP,54
661.5,UDP,204
661.6,UDP,325
661.7,UDP,336
661.8,UDP,204
661.9,UDP,102
662.0,UDP,204
662.1,UDP,102
662.2,UDP,462
662.3,UDP,604
662.4,UDP,255
662.5,UDP,174
662.6,UDP,169
662.7,UDP,113
662.8,UDP,204
662.9,UDP,102
663.0,UDP,204
663.1,UDP,102
663.2,UDP,215
663.3,UDP,690
663.4,UDP,534
663.5,UDP,270
663.6,UDP,102
663.7,UDP,502
663.8,UDP,102
663.9,UDP,204
664.0,UDP,270
664.1,UDP,288
664.2,UDP,355
664.3,UDP,591
664.4,UDP,395
664.5,UDP,199
664.6,UDP,288
664.7,UDP,102
664.8,UDP,204
664.9,UDP,102
665.0,UDP,204
665.1,UDP,204
665.2,UDP,742
665.3,UDP,532
665.4,UDP,437
665.5,UDP,489
665.6,UDP,133
665.7,TCP,667
665.7,UDP,302
665.8,TCP,982
665.8,UDP,188
665.9,TCP,54
665.9,UDP,102
666.0,UDP,204
666.1,UDP,204
666.2,UDP,423
666.3,UDP,457
666.4,UDP,275
666.5,UDP,262
666.6,UDP,272
666.7,UDP,407
666.8,UDP,102
666.9,UDP,102
667.0,UDP,102
667.1,UDP,204
667.2,UDP,323
667.3,UDP,765
667.4,UDP,245
667.5,UDP,226
667.6,UDP,342
667.7,TCP,418
667.7,UDP,113
667.8,TCP,54
667.8,UDP,204
667.9,UDP,102
668.0,TCP,339
668.0,UDP,475
668.1,UDP,288
668.2,UDP,831
668.3,UDP,209
668.4,UDP,313
668.5,UDP,312
668.6,UDP,102
668.7,UDP,375
668.8,UDP,188
668.9,UDP,671
669.0,TCP,5632
669.0,UDP,382
669.1,TCP,108
669.1,UDP,204
669.2,TCP,2864
669.2,UDP,635
669.3,TCP,5740
669.3,UDP,311
669.4,TCP,5740
669.4,UDP,204
669.5,TCP,1374
669.5,UDP,115
669.6,TCP,54
669.6,UDP,251
669.7,UDP,119
669.8,UDP,215
669.9,UDP,102
670.0,UDP,323
670.1,UDP,125
670.2,UDP,741
670.3,UDP,457
670.4,UDP,710
670.5,UDP,350
670.6,UDP,348
670.7,UDP,113
670.8,UDP,102
670.9,UDP,330
671.0,UDP,396
671.2,UDP,854
671.3,UDP,235
671.4,UDP,240
671.5,UDP,215
671.6,UDP,102
671.7,UDP,316
671.8,UDP,345
671.9,UDP,536
672.0,TCP,74
672.0,UDP,629
672.1,UDP,518
672.2,UDP,698
672.3,UDP,209
672.4,UDP,315
672.5,UDP,121
672.6,UDP,422
672.7,UDP,308
672.8,UDP,215
672.9,UDP,102
673.0,UDP,204
673.1,TCP,74
673.1,UDP,316
673.2,UDP,443
673.3,UDP,215
673.4,UDP,421
673.5,UDP,204
673.6,UDP,102
673.7,UDP,318
673.8,UDP,238
673.9,UDP,362
674.0,UDP,238
674.1,UDP,705
674.2,TCP,66
674.2,UDP,448
674.3,TCP,1021
674.3,UDP,325
674.4,TCP,188
674.4,UDP,102
674.5,UDP,251
674.6,UDP,152
674.7,TCP,1039
674.7,UDP,291
674.8,TCP,370
674.8,UDP,188
674.9,TCP,271
674.9,UDP,204
675.0,TCP,108
675.0,UDP,216
675.1,TCP,54
675.1,UDP,592
675.2,TCP,108
675.2,UDP,756
675.3,UDP,454
675.4,UDP,309
675.5,UDP,175
675.6,UDP,345
675.7,UDP,294
675.8,UDP,396
675.9,UDP,114
676.0,UDP,432
676.1,UDP,571
676.2,UDP,479
676.3,UDP,534
676.4,UDP,264
676.5,UDP,251
676.6,UDP,210
676.7,UDP,239
676.8,UDP,102
676.9,UDP,217
677.0,UDP,126
677.1,UDP,567
677.2,UDP,322
677.3,UDP,102
677.4,UDP,535
677.5,UDP,230
677.6,UDP,460
677.7,UDP,253
677.8,UDP,582
677.9,UDP,356
678.0,TCP,285
678.0,UDP,229
678.1,TCP,54
678.1,UDP,530
678.2,UDP,523
678.3,UDP,113
678.4,UDP,229
678.5,UDP,301
678.6,UDP,102
678.7,UDP,102
678.8,UDP,204
678.9,UDP,204
679.0,UDP,102
679.1,UDP,778
679.2,UDP,275
679.3,UDP,102
679.4,UDP,204
679.5,UDP,204
679.7,UDP,204
679.8,UDP,102
679.9,UDP,288
680.0,UDP,102
680.1,UDP,839
680.2,UDP,842
680.3,UDP,496
680.4,UDP,471
680.5,UDP,275
680.6,UDP,239
680.7,UDP,426
680.8,UDP,325
680.9,UDP,124
681.0,UDP,339
681.1,UDP,855
681.2,UDP,102
681.3,UDP,204
681.4,UDP,102
681.5,UDP,204
681.6,UDP,102
681.7,UDP,527
681.8,UDP,113
681.9,UDP,204
682.0,UDP,316
682.1,UDP,418
682.2,UDP,523
682.3,UDP,102
682.4,UDP,239
682.5,UDP,223
682.6,UDP,232
682.7,UDP,102
682.8,UDP,204
682.9,UDP,102
683.0,UDP,537
683.1,UDP,378
683.2,UDP,413
683.3,UDP,119
683.4,UDP,232
683.5,UDP,114
683.6,UDP,251
683.7,UDP,119
683.8,UDP,227
684.0,UDP,468
684.1,UDP,917
684.2,UDP,200
684.3,UDP,227
684.4,UDP,209
684.5,UDP,245
684.6,UDP,219
684.7,UDP,315
684.8,UDP,313
684.9,UDP,430
685.0,UDP,215
685.1,UDP,997
685.2,UDP,355
685.3,UDP,434
685.4,UDP,353
685.5,UDP,150
685.6,UDP,285
685.7,UDP,113
685.8,UDP,204
685.9,UDP,204
686.0,UDP,742
686.1,UDP,311
686.2,UDP,102
686.3,UDP,204
686.4,UDP,102
686.5,UDP,338
686.6,UDP,137
686.7,UDP,349
686.8,UDP,211
686.9,UDP,245
687.0,UDP,753
687.1,UDP,351
687.2,UDP,128
687.3,UDP,231
687.4,UDP,118
687.5,UDP,360
687.6,UDP,146
687.7,UDP,396
687.8,UDP,113
687.9,UDP,288
688.0,UDP,724
688.1,UDP,405
688.2,UDP,138
688.3,UDP,136
688.4,UDP,524
688.5,UDP,317
688.6,UDP,239
688.7,UDP,102
688.8,TCP,163
688.8,UDP,288
688.9,TCP,176
688.9,UDP,102
689.0,UDP,525
689.1,UDP,630
689.2,UDP,102
689.3,UDP,204
689.4,UDP,102
689.5,UDP,204
689.6,UDP,102
689.7,UDP,332
689.8,UDP,215
689.9,UDP,232
690.0,UDP,553
690.1,UDP,992
690.2,UDP,460
690.3,UDP,166
690.4,UDP,348
690.5,UDP,323
690.6,UDP,273
690.7,UDP,509
690.8,UDP,353
690.9,UDP,327
691.0,UDP,737
691.1,UDP,100
691.2,UDP,208
691.3,UDP,102
691.4,UDP,204
691.5,UDP,231
691.6,UDP,137
691.7,UDP,149
691.8,UDP,295
691.9,UDP,568
692.0,UDP,571
692.1,UDP,642
692.2,UDP,184
692.3,UDP,215
692.4,UDP,84
692.5,UDP,204
692.6,UDP,102
692.7,UDP,410
692.8,UDP,210
692.9,UDP,378
693.0,UDP,714
693.1,UDP,239
693.2,UDP,271
693.3,UDP,135
693.4,UDP,262
693.5,UDP,113
693.6,UDP,204
693.7,UDP,400
693.8,UDP,239
693.9,UDP,231
694.0,UDP,446
694.1,UDP,366
694.2,UDP,377
694.3,UDP,204
694.4,UDP,102
694.5,UDP,301
694.6,UDP,102
694.7,UDP,204
694.8,UDP,204
694.9,UDP,316
695.0,UDP,688
695.1,UDP,483
695.2,UDP,463
695.3,UDP,249
695.4,UDP,370
695.5,UDP,113
695.6,UDP,102
695.7,UDP,204
695.8,UDP,204
695.9,UDP,594
696.0,UDP,374
696.1,UDP,439
696.2,UDP,377
696.4,UDP,288
696.5,UDP,251
696.6,UDP,455
696.7,UDP,192
696.8,UDP,229
