time,type,traffic_flow
119.3,TCP,778
119.5,UDP,273
119.8,UDP,206
120.0,UDP,273
120.5,TCP,276
120.5,UDP,273
120.7,TCP,999
121.0,UDP,273
121.5,UDP,273
121.6,UDP,160
121.8,UDP,181
122.0,UDP,635
122.1,UDP,131
122.6,UDP,273
122.7,UDP,18512
122.8,TCP,74
122.8,UDP,2607
122.9,UDP,58
123.0,UDP,1126
123.1,UDP,58
123.2,UDP,228
123.5,TCP,3297
123.5,UDP,273
123.6,TCP,8911
123.8,TCP,1037
123.8,UDP,506
124.1,UDP,273
124.4,UDP,273
124.7,UDP,142
124.8,UDP,131
125.1,UDP,273
125.4,UDP,273
125.8,UDP,206
125.9,UDP,273
126.2,UDP,142
126.3,UDP,348
126.5,UDP,217
126.6,UDP,273
126.7,UDP,217
126.8,TCP,276
126.9,UDP,707
127.0,UDP,493
127.1,UDP,217
127.2,UDP,273
127.3,UDP,123
127.4,UDP,94
127.5,UDP,359
127.6,UDP,131
127.7,UDP,434
127.8,UDP,319
127.9,TCP,596
127.9,UDP,490
128.0,UDP,217
128.1,UDP,217
128.2,UDP,490
128.3,UDP,217
128.4,UDP,651
128.5,UDP,970
128.6,UDP,707
128.7,UDP,434
128.8,UDP,897
128.9,UDP,902
129.0,UDP,434
129.1,UDP,217
129.3,UDP,707
129.4,UDP,123
129.5,UDP,745
129.6,UDP,434
129.7,UDP,651
129.8,TCP,111
129.8,UDP,924
129.9,TCP,165
129.9,UDP,123
130.0,UDP,745
130.1,UDP,434
130.2,TCP,319
130.2,UDP,707
130.3,TCP,373
130.4,UDP,557
130.5,UDP,707
130.6,UDP,528
130.7,UDP,217
130.8,UDP,924
130.9,UDP,434
131.0,UDP,340
131.1,UDP,528
131.2,UDP,434
131.3,UDP,924
131.4,UDP,557
131.5,UDP,962
131.6,UDP,651
131.7,UDP,1141
131.8,UDP,1255
131.9,UDP,868
132.0,UDP,1851
132.1,UDP,1670
132.2,UDP,717
132.3,UDP,557
132.4,UDP,924
132.5,UDP,745
132.6,UDP,884
132.7,UDP,1085
132.8,TCP,111
132.8,UDP,1141
132.9,TCP,165
132.9,UDP,680
133.0,UDP,839
133.1,UDP,1575
133.2,UDP,1302
133.3,UDP,991
133.4,TCP,508
133.4,UDP,1886
133.5,UDP,651
133.6,UDP,1359
133.7,UDP,1084
133.8,UDP,1019
133.9,UDP,500
134.0,UDP,359
134.1,UDP,1433
134.2,UDP,585
134.3,UDP,1424
134.4,UDP,1085
134.5,UDP,991
134.6,UDP,453
134.7,UDP,999
134.8,UDP,103
134.9,UDP,1188
135.0,UDP,707
135.1,UDP,434
135.2,UDP,217
135.3,UDP,1047
135.4,UDP,745
135.5,UDP,1519
135.6,UDP,1170
135.7,UDP,405
135.8,TCP,111
135.8,UDP,434
135.9,TCP,165
135.9,UDP,1575
136.0,UDP,340
136.1,UDP,1396
136.2,UDP,1358
136.3,UDP,868
136.4,UDP,434
136.5,UDP,1047
136.6,UDP,528
136.7,UDP,868
136.8,UDP,830
136.9,UDP,962
137.0,UDP,1144
137.1,UDP,1302
137.2,UDP,924
137.3,TCP,247
137.3,UDP,434
137.4,UDP,868
137.5,UDP,1481
137.6,UDP,94
137.7,UDP,1085
137.8,UDP,1056
137.9,UDP,1065
138.0,UDP,311
138.1,UDP,1085
138.2,UDP,1358
138.3,UDP,868
138.4,UDP,434
138.5,UDP,1575
138.6,UDP,651
138.7,TCP,247
138.7,UDP,340
138.8,TCP,111
138.8,UDP,1120
138.9,TCP,165
138.9,UDP,557
139.0,UDP,340
139.1,UDP,1980
139.2,UDP,868
139.3,UDP,651
139.4,TCP,1026
139.4,UDP,651
139.5,UDP,960
139.6,UDP,934
139.7,UDP,1085
139.8,UDP,747
139.9,UDP,846
140.0,UDP,1302
140.1,UDP,434
140.2,UDP,434
140.3,UDP,1084
140.5,UDP,217
140.6,UDP,651
140.7,UDP,651
140.8,UDP,423
140.9,UDP,651
141.0,UDP,651
141.1,TCP,213
141.1,UDP,2009
141.2,UDP,217
141.3,UDP,217
141.4,TCP,286
141.4,UDP,868
141.5,UDP,340
141.6,UDP,311
141.7,UDP,434
141.8,UDP,615
141.9,UDP,651
142.0,UDP,927
142.1,UDP,217
142.2,UDP,651
142.3,UDP,868
142.4,UDP,434
142.5,UDP,434
142.6,UDP,233
142.7,UDP,868
142.9,UDP,434
143.0,UDP,434
143.1,UDP,434
143.2,UDP,772
143.3,UDP,758
143.4,UDP,217
143.5,UDP,217
143.6,UDP,434
143.7,UDP,651
143.8,UDP,423
143.9,UDP,434
144.0,TCP,330
144.0,UDP,924
144.1,TCP,74
144.1,UDP,558
144.2,TCP,1788
144.2,UDP,434
144.3,TCP,54
144.3,UDP,273
144.4,UDP,434
144.6,UDP,490
144.8,UDP,217
144.9,UDP,273
145.1,UDP,217
145.2,UDP,490
145.4,UDP,217
145.5,UDP,142
145.6,UDP,565
145.8,UDP,359
145.9,UDP,131
146.0,UDP,217
146.1,UDP,217
146.2,UDP,490
146.3,UDP,340
146.4,UDP,94
146.5,UDP,707
146.8,UDP,696
147.0,TCP,276
147.0,UDP,657
147.1,UDP,326
147.4,UDP,273
147.5,TCP,451
147.6,TCP,54
147.7,UDP,273
147.8,UDP,217
148.0,UDP,273
148.4,UDP,273
148.7,UDP,273
149.0,UDP,273
149.3,UDP,273
149.4,UDP,217
149.6,UDP,273
149.8,UDP,308
149.9,UDP,273
150.0,TCP,111
150.1,TCP,165
150.2,UDP,490
150.3,UDP,683
150.4,TCP,542
150.4,UDP,1554
150.5,TCP,54
150.5,UDP,443
150.6,UDP,564
150.7,UDP,450
150.8,UDP,591
150.9,UDP,221
151.0,UDP,513
151.1,UDP,120
151.2,UDP,240
151.3,UDP,393
151.4,UDP,240
151.5,UDP,126
151.6,TCP,335
151.6,UDP,530
151.7,TCP,54
151.7,UDP,130
151.8,UDP,448
151.9,UDP,409
152.0,UDP,636
152.1,UDP,253
152.2,UDP,252
152.3,UDP,397
152.4,UDP,264
152.5,UDP,138
152.6,UDP,832
152.7,UDP,570
152.8,UDP,638
152.9,UDP,432
153.0,TCP,111
153.0,UDP,149
153.1,TCP,219
153.1,UDP,448
153.2,UDP,433
153.3,UDP,752
153.4,UDP,295
153.5,TCP,494
153.5,UDP,295
153.6,TCP,269
153.6,UDP,694
153.7,UDP,442
153.8,UDP,152
153.9,UDP,441
154.0,UDP,286
154.1,UDP,446
154.2,UDP,149
154.3,UDP,446
154.4,UDP,577
154.5,UDP,462
154.6,UDP,434
154.7,UDP,465
154.8,UDP,308
154.9,UDP,472
155.0,UDP,329
155.1,UDP,526
155.2,UDP,196
155.3,UDP,507
155.4,UDP,317
155.5,UDP,486
155.6,UDP,441
155.7,UDP,495
155.8,UDP,525
155.9,UDP,515
156.0,TCP,111
156.0,UDP,411
156.1,TCP,165
156.1,UDP,363
156.2,UDP,717
156.3,UDP,355
156.4,UDP,712
156.5,UDP,334
156.6,UDP,798
156.7,UDP,338
156.8,UDP,522
156.9,UDP,463
157.0,UDP,836
157.1,UDP,588
157.2,UDP,379
157.3,UDP,350
157.4,UDP,563
157.5,UDP,351
157.6,UDP,813
157.7,UDP,186
157.8,UDP,516
157.9,UDP,328
158.0,UDP,519
158.1,UDP,187
158.2,UDP,528
158.3,UDP,346
158.4,UDP,573
158.5,UDP,352
158.6,UDP,669
158.7,UDP,329
158.8,UDP,722
158.9,UDP,326
159.0,TCP,111
159.0,UDP,516
159.1,TCP,165
159.1,UDP,195
159.2,UDP,554
159.3,UDP,544
159.4,UDP,351
159.5,UDP,500
159.6,UDP,592
159.7,UDP,522
159.8,UDP,338
159.9,UDP,388
160.0,UDP,324
160.1,UDP,512
160.2,UDP,333
160.3,UDP,542
160.4,UDP,335
160.5,UDP,547
160.6,UDP,631
160.7,UDP,412
160.8,UDP,450
160.9,UDP,543
161.0,UDP,342
161.1,UDP,387
161.2,UDP,340
161.3,UDP,539
161.4,UDP,338
161.5,UDP,492
161.6,UDP,596
161.7,UDP,510
161.8,UDP,1059
161.9,UDP,480
162.0,TCP,111
162.0,UDP,700
162.1,TCP,165
162.1,UDP,651
162.2,UDP,322
162.3,UDP,366
162.4,UDP,490
162.5,UDP,519
162.6,UDP,784
162.7,UDP,185
162.8,UDP,509
162.9,UDP,323
163.0,UDP,520
163.1,UDP,207
163.2,UDP,677
163.3,UDP,448
163.4,UDP,517
163.5,UDP,177
163.6,UDP,782
163.7,UDP,336
163.8,UDP,530
163.9,UDP,195
164.0,UDP,513
164.1,UDP,332
164.2,UDP,524
164.3,UDP,195
164.4,UDP,542
164.5,UDP,343
164.6,UDP,667
164.7,UDP,332
164.8,UDP,724
164.9,UDP,316
165.0,TCP,111
165.0,UDP,482
165.1,TCP,165
165.1,UDP,174
165.2,UDP,526
165.3,UDP,337
165.4,UDP,692
165.5,UDP,190
165.6,UDP,685
165.7,UDP,489
165.8,UDP,459
165.9,UDP,609
166.0,UDP,369
166.1,UDP,585
166.2,UDP,214
166.3,UDP,551
166.4,UDP,329
166.5,UDP,533
166.6,UDP,343
166.7,UDP,685
166.8,UDP,342
166.9,UDP,556
167.0,TCP,227
167.0,UDP,711
167.1,UDP,540
167.2,UDP,328
167.3,UDP,508
167.4,UDP,469
167.5,UDP,532
167.6,UDP,337
167.7,UDP,825
167.8,UDP,553
167.9,UDP,550
168.0,UDP,194
168.1,TCP,276
168.1,UDP,534
168.2,UDP,342
168.3,UDP,541
168.4,UDP,500
168.5,UDP,539
168.6,UDP,197
168.7,UDP,832
168.8,UDP,351
168.9,UDP,564
169.0,UDP,204
169.1,UDP,544
169.2,UDP,518
169.3,UDP,324
169.4,UDP,507
169.5,UDP,471
169.6,UDP,828
169.7,UDP,915
169.8,UDP,878
169.9,UDP,656
170.0,UDP,730
170.1,UDP,493
170.2,UDP,573
170.3,UDP,354
170.4,UDP,704
170.5,UDP,199
170.6,UDP,823
170.7,UDP,907
170.8,UDP,1064
170.9,UDP,649
171.0,UDP,844
171.1,TCP,276
171.1,UDP,633
171.2,UDP,713
171.3,UDP,353
171.4,TCP,864
171.4,UDP,916
171.5,UDP,451
171.6,UDP,367
171.7,UDP,1229
171.8,UDP,890
171.9,UDP,214
172.0,UDP,1084
172.1,UDP,487
172.2,UDP,573
172.3,UDP,350
172.4,UDP,831
172.5,UDP,587
172.6,UDP,417
172.7,UDP,548
172.8,UDP,669
172.9,UDP,440
173.0,UDP,168
173.1,UDP,636
173.2,UDP,191
173.3,UDP,391
173.4,UDP,463
173.5,UDP,360
173.6,UDP,173
173.7,UDP,630
173.8,UDP,535
173.9,UDP,697
174.0,UDP,511
174.1,TCP,276
174.1,UDP,600
174.2,UDP,218
174.3,UDP,546
174.4,UDP,343
174.5,UDP,854
174.6,UDP,498
174.7,UDP,687
174.8,UDP,195
174.9,UDP,360
175.0,UDP,446
175.1,UDP,341
175.2,UDP,165
175.3,UDP,634
175.4,UDP,176
