time,type,traffic_flow
322.7,UDP,926
322.8,UDP,671
322.9,TCP,139
322.9,UDP,994
323.0,UDP,564
323.1,UDP,975
323.2,UDP,939
323.3,UDP,527
323.4,UDP,833
323.5,UDP,989
323.6,TCP,181
323.6,UDP,750
323.7,UDP,803
323.8,UDP,491
323.9,UDP,548
324.0,UDP,625
324.1,UDP,904
324.2,UDP,1250
324.3,UDP,516
324.4,UDP,2444
324.5,UDP,775
324.6,UDP,751
324.7,UDP,676
324.8,TCP,165
324.8,UDP,848
324.9,UDP,729
325.0,UDP,890
325.1,TCP,165
325.1,UDP,1454
325.2,UDP,1306
325.3,UDP,488
325.4,UDP,625
325.5,UDP,964
325.6,UDP,666
325.7,UDP,1153
325.8,UDP,498
325.9,UDP,1079
326.0,TCP,165
326.0,UDP,926
326.1,UDP,731
326.2,TCP,330
326.2,UDP,974
326.3,TCP,165
326.3,UDP,770
326.4,UDP,581
326.5,TCP,16522
326.5,UDP,1099
326.6,TCP,717
326.6,UDP,995
326.7,TCP,852
326.7,UDP,680
326.8,UDP,551
326.9,UDP,685
327.0,UDP,793
327.1,UDP,598
327.2,TCP,165
327.2,UDP,910
327.3,TCP,648
327.3,UDP,432
327.4,UDP,796
327.5,UDP,514
327.6,UDP,2250
327.7,UDP,676
327.8,UDP,568
327.9,UDP,763
328.0,UDP,803
328.1,UDP,721
328.2,UDP,1116
328.3,TCP,279
328.3,UDP,481
328.4,UDP,716
328.5,UDP,652
328.6,UDP,623
328.7,UDP,582
328.8,UDP,743
328.9,UDP,1094
329.0,UDP,1126
329.1,UDP,1434
329.2,UDP,1105
329.3,UDP,915
329.4,UDP,760
329.5,UDP,1130
329.6,UDP,669
329.7,UDP,991
329.8,UDP,370
329.9,UDP,635
330.0,UDP,683
330.1,UDP,715
330.2,TCP,165
330.2,UDP,963
330.3,UDP,745
330.4,UDP,767
330.5,UDP,863
330.6,UDP,701
330.7,UDP,1406
330.8,UDP,1383
330.9,UDP,466
331.0,UDP,575
331.1,TCP,12225
331.1,UDP,537
331.2,TCP,1020
331.2,UDP,1440
331.3,TCP,162
331.3,UDP,1062
331.4,UDP,765
331.5,UDP,701
331.6,UDP,679
331.7,UDP,570
331.8,UDP,848
331.9,UDP,837
332.0,UDP,1102
332.1,UDP,758
332.2,UDP,748
332.3,UDP,665
332.4,UDP,797
332.5,UDP,510
332.6,UDP,535
332.7,UDP,774
332.8,UDP,839
332.9,UDP,691
333.0,UDP,890
333.1,TCP,1918
333.1,UDP,930
333.2,UDP,1222
333.3,UDP,680
333.4,UDP,811
333.5,UDP,1088
333.6,UDP,704
333.7,UDP,971
333.8,UDP,699
333.9,UDP,1402
334.0,UDP,1423
334.1,UDP,1025
334.2,UDP,1008
334.3,UDP,686
334.4,UDP,572
334.5,UDP,596
334.6,UDP,513
334.7,UDP,468
334.8,UDP,456
334.9,UDP,713
335.0,UDP,877
335.1,UDP,905
335.2,UDP,944
335.3,UDP,940
335.4,UDP,895
335.5,UDP,698
335.6,UDP,607
335.7,UDP,584
335.8,TCP,10890
335.8,UDP,694
335.9,TCP,2593
335.9,UDP,514
336.0,TCP,798
336.0,UDP,581
336.1,UDP,710
336.2,TCP,276
336.2,UDP,1004
336.3,UDP,690
336.4,UDP,786
336.5,UDP,565
336.6,UDP,542
336.7,UDP,485
336.8,UDP,496
336.9,UDP,837
337.0,UDP,661
337.1,UDP,2045
337.2,TCP,309
337.2,UDP,1788
337.3,UDP,667
337.4,UDP,776
337.5,UDP,1071
337.6,UDP,725
337.7,UDP,815
337.8,UDP,676
337.9,UDP,694
338.0,UDP,1202
338.1,UDP,937
338.2,UDP,960
338.3,TCP,279
338.3,UDP,820
338.4,UDP,1007
338.5,UDP,947
338.6,UDP,724
338.7,UDP,649
338.8,UDP,781
338.9,UDP,820
339.0,UDP,694
339.1,UDP,1010
339.2,UDP,993
339.3,UDP,1005
339.4,UDP,773
