time,type,traffic_flow
205.5,TCP,167
205.7,TCP,372
205.8,TCP,167
206.0,TCP,490
206.1,TCP,321
206.2,TCP,302
206.3,TCP,372
206.4,TCP,368
206.6,TCP,372
206.7,TCP,520
206.8,TCP,201
207.0,TCP,155
207.1,TCP,476
207.2,TCP,146
207.3,TCP,101
207.4,TCP,66
207.6,TCP,368
207.7,TCP,153
207.9,TCP,145
208.2,TCP,421
208.3,TCP,135
208.4,TCP,66
208.8,TCP,201
209.1,TCP,155
209.2,TCP,220
209.4,TCP,201
209.5,TCP,150
209.8,TCP,153
210.0,TCP,201
210.2,TCP,819
210.5,TCP,167
210.8,TCP,167
211.0,TCP,356
211.1,TCP,167
211.2,TCP,220
211.4,TCP,167
211.7,TCP,320
212.0,TCP,167
212.2,TCP,220
212.3,TCP,167
212.6,TCP,167
212.7,TCP,317
212.8,TCP,201
212.9,TCP,167
213.0,TCP,167
213.2,TCP,549
213.3,TCP,167
213.6,TCP,167
213.9,TCP,167
214.0,TCP,201
214.2,TCP,387
214.5,TCP,167
214.8,TCP,928
215.1,TCP,513
215.2,TCP,1287
215.4,TCP,627
215.5,TCP,167
215.6,TCP,369
215.7,TCP,167
216.0,TCP,368
216.3,TCP,167
216.4,TCP,220
216.6,TCP,368
216.9,TCP,167
217.0,TCP,1636
217.0,UDP,613
217.2,TCP,275
217.4,TCP,220
217.5,TCP,317
217.6,TCP,201
217.8,TCP,167
218.0,TCP,201
218.1,TCP,167
218.2,TCP,460
218.6,TCP,74
218.8,TCP,146
219.7,TCP,220
220.1,TCP,249
220.2,TCP,26194
220.3,TCP,1404
220.7,TCP,1404
221.1,TCP,1278
221.2,TCP,66
221.3,TCP,2367
221.5,TCP,888
221.6,TCP,192
221.9,TCP,1344
222.2,TCP,74
222.3,TCP,1226
222.4,TCP,551
222.7,TCP,1344
223.1,TCP,2036
223.3,TCP,220
223.5,TCP,1344
223.9,TCP,1470
224.0,TCP,78
224.3,TCP,1344
224.5,TCP,1344
224.9,TCP,1252
225.0,TCP,1448
225.1,TCP,1498
225.2,TCP,66
225.5,TCP,1344
225.9,TCP,1344
226.2,TCP,461
226.3,TCP,1410
226.4,TCP,276
226.5,TCP,154
226.6,TCP,66
226.7,TCP,1970
227.0,TCP,1628
227.1,TCP,1293
227.1,UDP,539
227.2,TCP,6097
227.3,TCP,4757
227.4,TCP,54
227.5,TCP,85
227.7,TCP,948
227.8,TCP,286
228.0,TCP,85
228.1,TCP,1152
228.5,TCP,2108
228.7,UDP,1172
228.8,UDP,4102
228.9,TCP,6348
229.0,TCP,85
229.1,TCP,10387
229.3,TCP,1505
229.4,TCP,74
229.5,TCP,146
229.7,TCP,1152
229.8,TCP,185
229.9,TCP,1486
230.0,TCP,140
230.1,TCP,1706
230.3,TCP,1014
230.5,TCP,220
230.7,TCP,948
230.9,TCP,1099
231.3,TCP,1344
231.5,TCP,2168
231.6,TCP,220
231.8,TCP,2041
231.9,TCP,1422
232.3,TCP,1344
232.5,TCP,1782
232.7,TCP,220
232.8,TCP,372
232.9,TCP,1014
233.1,TCP,2144
233.4,TCP,372
233.5,TCP,1344
233.6,TCP,220
233.7,TCP,372
233.9,TCP,1212
234.0,TCP,372
234.1,TCP,1284
234.3,TCP,1386
234.6,TCP,526
234.7,TCP,2234
234.9,TCP,1615
235.1,TCP,1101
235.2,TCP,438
235.5,TCP,1344
235.6,TCP,220
235.9,TCP,1344
236.1,TCP,2108
236.3,TCP,954
236.6,TCP,220
236.7,TCP,1152
236.9,TCP,1152
237.3,TCP,1152
237.5,TCP,2182
237.6,TCP,140
237.7,TCP,220
237.9,TCP,888
238.3,TCP,1152
238.5,TCP,822
238.6,TCP,330
238.7,TCP,220
238.9,TCP,1020
239.3,TCP,2108
239.7,TCP,1306
239.8,TCP,66
240.1,TCP,1152
240.5,TCP,1164
240.7,TCP,1152
240.8,TCP,220
240.9,TCP,1844
241.3,TCP,1152
241.7,TCP,1152
241.8,TCP,220
241.9,TCP,1164
242.3,TCP,1152
242.5,TCP,85
242.7,TCP,2108
242.8,TCP,220
243.1,TCP,1344
243.3,TCP,1344
243.4,UDP,136
243.7,TCP,1344
243.8,TCP,220
243.9,TCP,1344
244.3,TCP,2588
244.4,TCP,1918
244.7,TCP,1022
244.8,TCP,212
244.9,TCP,1344
245.3,TCP,1344
245.5,TCP,1344
245.8,TCP,220
245.9,TCP,2168
246.1,TCP,1344
246.5,TCP,1356
246.8,TCP,220
246.9,TCP,1344
247.0,TCP,140
247.0,UDP,613
247.1,TCP,2790
247.3,TCP,2090
247.5,TCP,948
247.8,TCP,220
247.9,TCP,1344
248.2,TCP,372
248.3,TCP,1344
248.7,TCP,1344
248.8,TCP,220
248.9,TCP,4557
249.3,TCP,1344
249.5,TCP,1344
249.7,TCP,1386
249.8,TCP,220
250.0,TCP,372
250.1,TCP,1014
250.3,TCP,372
250.5,TCP,1772
250.6,TCP,559
250.7,TCP,1014
250.8,TCP,220
250.9,TCP,372
251.1,TCP,1014
251.3,TCP,1014
251.6,TCP,3521
251.7,TCP,882
251.8,TCP,666
251.9,TCP,2168
252.0,TCP,220
252.1,TCP,1350
252.2,TCP,372
252.3,TCP,1284
252.5,TCP,205
252.6,TCP,167
252.7,TCP,1536
252.8,TCP,306
252.9,TCP,1470
253.0,TCP,220
253.1,TCP,306
253.2,TCP,66
253.3,TCP,1766
253.7,TCP,3463
253.9,TCP,1536
254.0,TCP,220
254.1,TCP,372
254.3,TCP,1284
254.4,TCP,372
254.7,TCP,1908
254.9,TCP,2162
255.0,TCP,446
255.1,TCP,146
255.3,TCP,1536
255.4,TCP,313
255.5,TCP,4006
255.7,TCP,1140
255.9,TCP,205
256.0,TCP,167
256.1,TCP,1756
256.3,TCP,372
256.5,TCP,1048
256.6,TCP,1552
256.7,TCP,1536
256.8,TCP,260
256.9,TCP,1512
257.1,TCP,220
257.2,TCP,372
257.3,TCP,1206
